名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:28:19.81 ID:kZlA0FWT0<> 応援してあげて <>みこちのへたっぴマリオ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:32.57 ID:YysPrkDz0<> マリオ64ってホロメンに限らずめっちゃ配信されてるしRTAとかやってたりするから <br> 世代には刺さるのかな <br> 自分はスーファミ世代だからまったくわからんけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:34.68 ID:ATPxGbZR0<> これはやらないやつで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:34.86 ID:RtmUQN5C0<> <a href="../test/read.cgi/livemegami/1674746899/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> サクラ大戦とどっこい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:35.67 ID:Zb/tVfvJ0<> <a href="../test/read.cgi/livemegami/1674746899/11" rel="noopener noreferrer" target="_blank">&gt;&gt;11</a> <br> お前 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:30:37.49 ID:l7dAxxAJ0<> スバルやる気ありません… <br> 仕方ないね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:39.10 ID:CFKNAiDi0<> あくあマリンオフコラボするならサメイナクロエ呼んでウミシーコラボすればいいのにな <br> 通訳ならクロエいるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:39.83 ID:JuMVscrM0<> 土曜もすいちゃんの同時視聴か <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:40.38 ID:QMJRtab60<> すいちゃんの同時視聴ってなんだと思ったらライブか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:40.33 ID:poAsSoDZ0<> ポルカ唸ってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:43.09 ID:jUsPazbK0<> ましろのおすっこ立ち飲みさせてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:44.37 ID:MPV6LOFr0<> スバルこれ続けるか微妙だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:52.39 ID:Mu8g2PP60<> サクラ大戦のとこ… <br> あっ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:52.80 ID:3M8f/2mC0<> モッシュレース聞いたけど微妙じゃね？ <br>  <br> ボカロPなんかに曲作らせずにアイマス、電音部らへんから連れてこい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:30:54.13 ID:ogIpxKYN0<> ダンロンやれ <br> ノルマはもう終わったやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:54.45 ID:SLxZVIy40<> スバルやらないやつで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:54.77 ID:Gf96Ap4/0<> スバル、ポルカ係お疲れ様 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:59.58 ID:+CKRK21+0<> こより惜しかったな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:30:59.80 ID:eaZT+YrA0<> 昼どりゃあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:03.08 ID:Vd6ix8UG0<> 平日にやれやw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:03.44 ID:w8KvyrgN0<> かなた急げ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:04.03 ID:AOPLqkHj0<> 十三て一部に突出してウケ良いだけで一般的には大した作品じゃないよな <br> ニーアとかみたいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:04.16 ID:HLDBXtXe0<> ポルカヘラったら笑う&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:04.40 ID:l7dAxxAJ0<> 焦ってやらないと覚えられないゲームだそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:07.21 ID:MGdX0aDB0<> スバルやらねぇなもう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:09.85 ID:oBF/SM+F0<> かなたそ出撃します！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:10.17 ID:02unA3Nj0<> <a href="../test/read.cgi/livemegami/1674746899/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> デスクリムゾンやっても好感触そうだなそいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:10.66 ID:dz7DSygM0<> かなたそ始まります <br> かなたそ始まります <br> かなたそ始まります <br> かなたそ始まります <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:10.60 ID:hE8iU1uO0<> スバルのやってほしいゲーム一覧にFF5とFF8が入ってないの許せんのだが&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:13.25 ID:JoH4UT/u0<> おつかれっした！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:14.28 ID:biTar58E0<> 崩壊編がなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:14.65 ID:e8BAu7ly0<> ライブ同時視聴やるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:14.83 ID:dvhcR8+V0<> スバル仮にこれやるなら土日枠だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:15.31 ID:0ejcx+7N0<> <a href="../test/read.cgi/livemegami/1674746899/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> りっちしょこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:16.09 ID:Zw4+Q0+40<> スバル迷ってます！あと一押です！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:17.98 ID:+a1VMLug0<> <a href="../test/read.cgi/livemegami/1674746899/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> HEKIREKI <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:22.27 ID:kK+OoVoJ0<> <a href="../test/read.cgi/livemegami/1674746899/10" rel="noopener noreferrer" target="_blank">&gt;&gt;10</a> <br> 桃以上→まあまあいいじゃん <br>  <br> きゃっきゃっきゃっきゃは分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:22.04 ID:wBSH/O2f0<> <a href="../test/read.cgi/livemegami/1674746899/24" rel="noopener noreferrer" target="_blank">&gt;&gt;24</a> <br> お前を開示する <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:24.61 ID:vdCTPFBl0<> 十三機兵防衛圏 <br> ・切り抜き禁止 <br> ・ラスト配信禁止 <br>  <br> 配信者が配信でやる意味ある？&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:25.11 ID:Zw4+Q0+40<> 裏で？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:25.93 ID:FPlltSem0<> 忖度せずみこちがガイである事を承知の上でのちゃんとしたアンケートですら8は行けるって予想されてたのに下回るあたりがガチだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:30.74 ID:+a1VMLug0<> <a href="../test/read.cgi/livemegami/1674746899/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> それ脅迫？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:34.81 ID:ATPxGbZR0<> スバル「裏で、早く進めたい」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:35.38 ID:5wguca8s0<> スバル時間がないっていうか平日にやらんからなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:36.13 ID:XEsmndBB0<> みこめっとの力関係ってどんな感じ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:41.70 ID:e8BAu7ly0<> 月末ASMRどりゃあああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:42.26 ID:lsHflv0H0<> <a href="../test/read.cgi/livemegami/1674746899/86" rel="noopener noreferrer" target="_blank">&gt;&gt;86</a> <br> くっそ懐かしくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:43.15 ID:OcgdpQJq0<> ASMRどりゃあああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:44.27 ID:s+XrOb8d0<> スバル見損なったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:44.79 ID:fk7dwPCf0<> みこち早くトイレ行ってくれ <br> ジョボ音聞かせてよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:49.25 ID:4tNMrcYs0<> めごちASMRどりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:49.86 ID:Um7VKCoS0<> <a href="../test/read.cgi/livemegami/1674746899/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> まじかよ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:31:50.29 ID:q7oRykfg0<> スバルってオススメあるれたゲームもアニメも <br> ぜーんぶ失敗してない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:50.72 ID:EOrnp+JG0<> みこちのメン限月末ASMRくっぞ！！！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:50.54 ID:YSgRmYgo0<> かなたそ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:52.88 ID:QMJRtab60<> みこちおまんこASMRやります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:54.96 ID:+CKRK21+0<> みこのASMR楽しみだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:55.00 ID:AIKzfCrO0<> 桐生が居たからかなわたはギリギリ繋がっていた <br>  <br> 本来処女のたそと彼氏が居るわためじゃ反りが合わない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:57.47 ID:eS0fBqpe0<> こんかなた～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:57.83 ID:R9GiOebx0<> みこちのマリオは弱った声がかわいくて見てしまう&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:59.01 ID:T/NwPuJY0<> たそ～&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:31:59.12 ID:ed7QQPxO0<> <a href="../test/read.cgi/livemegami/1674746899/93" rel="noopener noreferrer" target="_blank">&gt;&gt;93</a> <br> そうかあかんか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:00.45 ID:eCbACAfE0<> みこち本気のASMRです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:00.24 ID:EtB9mZxa0<> こん処女～&#129392;&#129392;&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:00.79 ID:01fdlisx0<> みこちmocopiつけておしっこ我慢しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:01.87 ID:IBgZcU1g0<> こんかなた～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:02.08 ID:SLxZVIy40<> これポルカ満足してません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:03.23 ID:jm41a+JF0<> いやーポルカはもう満足しなぁ(ﾁﾗｯ  <br> 満足したなぁ～(ﾁﾗｯ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:03.72 ID:roXnp+4s0<> ASMR定期化するんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:04.43 ID:Zw4+Q0+40<> うそだろしゅば… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:04.58 ID:GrU45BGa0<> <a href="../test/read.cgi/livemegami/1674746899/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> はっぴいにゅうにゃあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:06.01 ID:1JGPUUwn0<> 深夜に処女の声が染み渡る <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:06.85 ID:FIv+mvtE0<> ここで逃げるからみこちは一生2番手なんだよな <br> ボスまで行けてるのに辞める理由がマジでない <br> 次の配信に最初からバフ乗せたいのが見え見えで冷めるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:09.12 ID:oeeW9kqr0<> あーこれスバルやらないやつだ <br> ポルカおつかれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:12.43 ID:N18dSoqt0<> へたっぴGEO GUESSR <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:13.86 ID:Kjwe85td0<> <a href="../test/read.cgi/livemegami/1674746899/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> どんなゲームもそうだろ <br> ドラクエFFも一部のおじさんしかしてない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:14.13 ID:y29kPyd70<> ホロメン急にasmr増えたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:15.01 ID:RtmUQN5C0<> <a href="../test/read.cgi/livemegami/1674746899/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> ニーアは信者に売れたまんま別ハードでも出たしいつのまにか大作になった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:15.56 ID:dz7DSygM0<> かなたそ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:15.21 ID:pgCVh+dO0<> 十三機切り抜きもネタバレも禁止なのか <br> 土日にやることになったとED流せないとかかねぇ <br> スバおかじゃない新しいスバルのコンビ見てみたいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:15.95 ID:02unA3Nj0<> <a href="../test/read.cgi/livemegami/1674746899/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> ビートクルセイダーズのブリーチのやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:16.22 ID:/uYIMHKh0<> 考察好きなスバルは好きそうなゲームだけどな <br> 長過ぎるのはキツイか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:17.28 ID:oQWzQ1H50<> みこち休まないで&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:18.17 ID:XEsmndBB0<> <a href="../test/read.cgi/livemegami/1674746899/107" rel="noopener noreferrer" target="_blank">&gt;&gt;107</a> <br> お前前回聞いてまだ楽しみでいられるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:18.05 ID:teJOlXTe0<> <a href="../test/read.cgi/livemegami/1674746899/64" rel="noopener noreferrer" target="_blank">&gt;&gt;64</a> <br> 組み合わせがね <br> もうユニットに何も思い入れねぇし全然エモくねぇわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:21.38 ID:JuMVscrM0<> <a href="../test/read.cgi/livemegami/1674746899/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> 英語が話せる程度のクロヱに通訳までやらせるのは荷が重い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:24.04 ID:q+TkO2tX0<> かなたん配信やめて寝なさいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:25.26 ID:ta9Ep7qM0<> こよ自信満々で30ｍずれてヘラってます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/27(金) 00:32:26.99 ID:J6YLCKXC0<> <a href="../test/read.cgi/livemegami/1674746899/52" rel="noopener noreferrer" target="_blank">&gt;&gt;52</a> <br> 64は特にバフない <br> 数字出たのは初回のレトロゲーム部くらい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:27.06 <> ﾝｻﾀﾞは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/27(金) 00:32:27.52 ID:KdM+Fr7h0<> こんかなた～ <>
